=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2023-9-19_20-5-48
====================================================================================
20:5:48 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10184.810547, 6.000007, 2117.039795>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10184.810547, 6.000007, 2117.039795>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10185.161133, 6.000000, 2117.134033>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10188.080078, 6.000005, 2117.775879>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10188.754883, 6.000007, 2117.923584>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10188.754883, 6.000007, 2117.923584>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10190.715820, 5.999995, 2118.364990>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10192.024414, 5.999995, 2118.659668>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10192.368164, 6.000010, 2118.736084>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10192.727539, 6.000000, 2118.815918>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10193.763672, 6.000002, 2119.048584>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10195.968750, 6.000006, 2119.543457>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10195.968750, 6.000006, 2119.543457>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10196.401367, 6.000007, 2119.640381>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10199.913086, 5.999990, 2120.427246>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10199.913086, 5.999990, 2120.427246>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10200.215820, 6.000000, 2120.556885>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10200.195313, 6.000000, 2120.618896>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10200.157227, 5.999997, 2120.628662>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10202.658203, 5.999961, 2121.188477>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10203.835938, 6.000048, 2121.537109>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10205.356445, 6.000049, 2121.932129>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10206.379883, 6.000120, 2122.167725>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10207.648438, 5.999908, 2122.517334>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10209.083008, 5.997796, 2122.913330>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10209.988281, 5.996556, 2123.145752>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10211.408203, 5.994615, 2123.509766>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10211.408203, 5.994615, 2123.509766>)
20:12:0 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10211.892578, 5.993917, 2123.639648>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10213.724609, 5.989891, 2124.130127>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10213.724609, 5.989891, 2124.130127>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10214.012695, 5.988024, 2124.205078>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10215.643555, 5.980127, 2124.629150>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10215.643555, 5.980127, 2124.629150>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10216.279297, 5.978549, 2124.798584>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10217.762695, 5.974859, 2125.194092>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10218.070313, 5.974115, 2125.273926>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10219.770508, 5.969965, 2125.718506>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10221.530273, 5.965555, 2126.189453>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10221.788086, 5.964956, 2126.256104>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10223.511719, 5.960757, 2126.704590>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10223.598633, 5.960537, 2126.728027>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10225.291016, 5.956320, 2127.180420>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10227.192383, 5.951706, 2127.675049>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10227.252930, 5.951558, 2127.690674>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10228.996094, 5.947196, 2128.156738>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10229.032227, 5.947117, 2128.166504>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10230.994141, 5.942372, 2128.676758>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10231.219727, 5.941799, 2128.737061>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10232.744141, 5.938056, 2129.145264>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10233.244141, 5.936649, 2129.277100>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10235.171875, 5.932119, 2129.779785>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10236.493164, 5.925542, 2130.133789>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10236.598633, 5.924588, 2130.162598>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10237.026367, 5.920756, 2130.277344>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10238.002930, 5.912166, 2130.534912>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10240.320313, 5.891738, 2131.147705>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10240.417969, 5.890807, 2131.175781>)
20:12:1 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10240.495117, 5.890119, 2131.196289>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10240.845703, 5.886986, 2131.290527>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10241.084961, 5.884868, 2131.354004>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10244.286133, 5.856672, 2132.199951>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10244.287109, 5.856651, 2132.200195>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10244.854492, 5.851545, 2132.353760>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10244.904297, 5.851083, 2132.367432>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10247.666016, 5.826831, 2133.094971>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10248.079102, 5.823200, 2133.204102>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10248.079102, 5.823200, 2133.204102>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10248.079102, 5.823200, 2133.204102>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10251.576172, 5.788038, 2134.130615>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10251.881836, 5.784825, 2134.211670>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10251.881836, 5.784825, 2134.211670>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10252.545898, 5.777837, 2134.387695>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10255.482422, 5.746930, 2135.166260>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10255.714844, 5.744420, 2135.229736>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10255.959961, 5.741832, 2135.294922>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10257.170898, 5.729100, 2135.615723>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10259.315430, 5.706524, 2136.184326>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10259.315430, 5.706524, 2136.184326>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10259.416016, 5.705475, 2136.211182>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10260.640625, 5.700283, 2136.535889>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10263.105469, 5.674054, 2137.187500>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10263.136719, 5.673779, 2137.196045>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10263.234375, 5.672498, 2137.223877>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10263.234375, 5.672498, 2137.223877>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10266.874023, 5.651805, 2138.183105>)
20:12:2 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10266.874023, 5.651805, 2138.183105>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10266.874023, 5.651805, 2138.183105>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10266.994141, 5.651388, 2138.218262>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10267.028320, 5.651269, 2138.228027>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10267.565430, 5.649567, 2138.369385>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10270.583984, 5.640066, 2139.161377>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10270.767578, 5.639415, 2139.215576>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10270.835938, 5.639198, 2139.233643>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10271.877930, 5.635900, 2139.508789>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10274.508789, 5.630527, 2140.201416>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10274.526367, 5.630496, 2140.206299>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10275.551758, 5.626753, 2140.478516>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10278.270508, 5.611872, 2141.194580>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10278.270508, 5.611872, 2141.194580>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10278.613281, 5.609975, 2141.286621>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10279.336914, 5.609257, 2141.479736>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10279.974609, 5.608982, 2141.646973>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10282.000977, 5.608150, 2142.176758>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10282.272461, 5.608040, 2142.250000>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10283.036133, 5.632713, 2142.451172>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10283.731445, 5.664946, 2142.626709>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10285.787109, 5.694476, 2143.159424>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10286.677734, 5.684227, 2143.402344>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10286.677734, 5.684227, 2143.402344>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10286.677734, 5.684227, 2143.402344>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10287.295898, 5.677394, 2143.565186>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10289.830078, 5.649304, 2144.235107>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10290.518555, 5.640015, 2144.423584>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10290.502930, 5.639867, 2144.425781>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10290.543945, 5.637495, 2144.472656>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10291.730469, 5.629306, 2144.785156>)
20:12:3 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10294.162109, 5.632765, 2145.425293>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10294.186523, 5.632915, 2145.441162>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10294.203125, 5.633058, 2145.480225>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10294.844727, 5.636709, 2145.648193>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10297.770508, 5.653325, 2146.414307>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10297.770508, 5.653321, 2146.414307>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10297.776367, 5.653369, 2146.422607>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10298.305664, 5.656429, 2146.598145>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10301.353516, 5.673738, 2147.394043>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10301.358398, 5.673769, 2147.395996>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10301.378906, 5.673886, 2147.403320>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10301.448242, 5.674286, 2147.427246>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10302.093750, 5.678010, 2147.634033>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10304.941406, 5.694175, 2148.375732>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10304.941406, 5.694175, 2148.375732>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10305.045898, 5.694737, 2148.412354>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10305.056641, 5.694782, 2148.416260>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10308.045898, 5.707822, 2149.226807>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10308.635742, 5.710399, 2149.395020>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10310.893555, 5.720268, 2150.008545>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10311.638672, 5.723506, 2150.210205>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10311.638672, 5.723506, 2150.210205>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10311.638672, 5.723506, 2150.210205>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10313.756836, 5.732769, 2150.790039>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10315.231445, 5.739115, 2151.193604>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10315.231445, 5.739115, 2151.193604>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10315.231445, 5.739115, 2151.193604>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10317.205078, 5.747878, 2151.733887>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10318.823242, 5.754927, 2152.176758>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10318.823242, 5.754927, 2152.176758>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10318.823242, 5.754927, 2152.176758>)
20:12:4 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10320.656250, 5.761987, 2152.678467>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10322.422852, 5.767345, 2153.162598>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10322.422852, 5.767345, 2153.162598>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10324.798828, 5.774549, 2153.813721>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10325.981445, 5.778137, 2154.142822>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10325.876953, 5.777956, 2154.211426>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10327.775391, 5.783509, 2154.856689>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10328.089844, 5.784278, 2155.118896>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10329.141602, 5.786474, 2155.718262>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10331.325195, 5.789997, 2156.699951>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10331.326172, 5.790010, 2156.714111>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10331.916016, 5.790001, 2157.104736>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10334.583008, 5.789982, 2158.533447>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10334.574219, 5.790024, 2158.582275>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10334.798828, 5.789981, 2158.773193>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10336.235352, 5.788697, 2159.666504>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10337.792969, 5.786275, 2160.593262>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10337.797852, 5.786274, 2160.675049>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10339.978516, 5.783372, 2162.078613>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10341.030273, 5.781945, 2162.795166>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10341.014648, 5.781990, 2162.854492>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10342.834961, 5.780002, 2164.095947>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10343.119141, 5.779988, 2164.316406>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10343.460938, 5.779976, 2164.550537>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10344.314453, 5.779954, 2165.140137>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10345.986328, 5.776766, 2166.364990>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10345.959961, 5.776873, 2166.401367>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10346.003906, 5.776667, 2166.460938>)
20:12:5 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10347.366211, 5.773512, 2167.419678>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10347.410156, 5.773644, 2167.450684>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10348.875000, 5.770080, 2168.573975>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10349.025391, 5.769610, 2168.753906>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10350.146484, 5.766956, 2169.639404>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10350.365234, 5.766355, 2169.865234>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10351.267578, 5.764111, 2170.638916>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10352.638672, 5.760710, 2171.873291>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10352.912109, 5.759976, 2172.196289>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10352.849609, 5.759959, 2172.213379>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10352.965820, 5.759938, 2172.383301>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10353.862305, 5.760035, 2173.245850>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10353.818359, 5.759996, 2173.254883>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10355.036133, 5.759958, 2174.489258>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10355.355469, 5.760094, 2174.822754>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10355.810547, 5.761930, 2175.361084>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10356.266602, 5.764788, 2175.898926>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10356.259766, 5.764821, 2175.904053>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10356.471680, 5.765358, 2176.119385>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10357.914063, 5.755961, 2177.609131>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10358.728516, 5.753571, 2178.574219>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10358.728516, 5.753571, 2178.574219>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10358.899414, 5.753097, 2178.758545>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10358.935547, 5.752985, 2178.796387>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10360.231445, 5.750630, 2180.202637>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10361.331055, 5.753631, 2181.394531>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10361.900391, 5.755120, 2182.010742>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10362.655273, 5.757309, 2182.828613>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10363.088867, 5.758514, 2183.297852>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10364.321289, 5.763900, 2184.633301>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10364.321289, 5.763859, 2184.632324>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10364.321289, 5.763811, 2184.599609>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10365.335938, 5.768631, 2185.570557>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10366.394531, 5.772842, 2186.615234>)
20:12:6 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10366.827148, 5.774369, 2186.977783>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10367.266602, 5.775843, 2187.303711>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10367.881836, 5.780954, 2187.831787>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10367.892578, 5.780860, 2187.819580>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10367.892578, 5.780859, 2187.819580>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10369.683594, 5.801117, 2189.407959>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10370.416992, 5.809043, 2190.058350>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10370.420898, 5.809058, 2190.054443>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10370.427734, 5.809073, 2190.046143>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10370.427734, 5.809073, 2190.046143>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10370.502930, 5.809651, 2190.112793>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10372.639648, 5.820929, 2192.010986>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10372.898438, 5.822660, 2192.308350>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10372.818359, 5.822122, 2192.345215>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10373.717773, 5.828141, 2193.248291>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10375.173828, 5.837820, 2194.635986>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10375.146484, 5.837696, 2194.662598>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10375.141602, 5.837561, 2194.667969>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10375.717773, 5.840096, 2195.331055>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10375.977539, 5.840994, 2195.629639>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10376.361328, 5.842558, 2196.033447>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10377.380859, 5.846583, 2197.118652>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10377.810547, 5.854856, 2197.771973>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10377.713867, 5.858015, 2197.925293>)
20:12:7 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10377.528320, 5.860096, 2198.052734>)
